revised_movement_label,segBoundary_start,segBoundary_end,frame_length,average_speed,average_back_height
walking,46091,46125,34,128.16552496225395,26.476568858603553
right_turning,46126,46147,21,66.74688828343518,28.931969126436453
sniffing,46148,46189,41,68.5463173250392,24.44678074338838
rising,46190,46204,14,32.45277723785399,28.996421237027317
climbing,46205,46264,59,39.57166846901244,51.027050707452084
rising,46265,46274,9,48.19570945846868,29.801367945909654
right_turning,46275,46314,39,89.5476469072796,30.086194565890445
running,46315,46346,31,277.5112789678957,30.70399361924153
walking,46347,46377,30,148.0956311738244,29.291442405393823
left_turning,46378,46415,37,64.98689074933368,28.402743673856065
sniffing,46416,46440,24,26.243875211783156,24.132719159698404
rising,46441,46450,9,39.825814189259624,29.92464339091068
rearing,46451,46485,34,29.469885584554067,34.52948396255079
sniffing,46486,46743,257,27.796491118338633,33.140584478531636
grooming,46744,46863,119,14.056880487872803,31.141820212515185
sniffing,46864,46883,19,17.57283092793972,35.10058422094887
rising,46884,46908,24,15.24190865703522,38.185983650598814
sniffing,46909,47058,149,22.7370870779949,33.64424354727158
rising,47059,47093,34,10.158149753301295,33.89687141469188
sniffing,47094,47108,14,14.964396459181783,33.363170556646544
grooming,47109,47153,44,23.749403382290392,33.95816688918568
sniffing,47154,47224,70,30.779511657562523,31.084575887791768
stepping,47225,47239,14,81.45597417016337,34.62364450829306
walking,47240,47284,44,201.8397202980743,31.441494152288094
right_turning,47285,47299,14,83.86238395351737,28.672312382979836
sniffing,47300,47324,24,15.421404942617066,28.091462598561726
climbing,47325,47489,164,12.48951410736065,34.258265765547314
rearing,47490,47539,49,16.621432219222886,34.195736553199716
climbing,47540,47649,109,13.41656275256069,35.324463463518406
hunching,47650,47684,34,21.37755193962923,31.471814186739746
climbing,47685,47769,84,11.347463485477006,35.638640931724254
hunching,47770,47814,44,13.718059161921948,35.03819093209088
sniffing,47815,47844,29,24.241324018767354,29.8491447398631
rising,47845,47870,25,50.31527740572015,29.12705065081525
climbing,47871,48040,169,18.949440270572424,33.982735676558214
sniffing,48041,48100,59,30.913554521420462,28.730408202189395
walking,48101,48148,47,74.49420020417102,29.64758364244668
sniffing,48149,48323,174,19.208010700373265,30.029124513956905
grooming,48324,48448,124,13.16791120417289,33.05602173593527
rearing,48449,48533,84,14.068311242688988,32.036734191760594
sniffing,48534,48588,54,47.968063860399276,30.61602721563431
grooming,48589,48618,29,20.74163718541056,31.6371414324885
right_turning,48619,48675,56,56.60927928857947,29.652355324032317
sniffing,48676,48720,44,40.01059643387318,31.293636453836367
stepping,48721,48740,19,55.77819491411217,28.30170618959454
sniffing,48741,48849,108,22.758217440219212,29.820736206827306
