movement_label,movement_fraction,movement_frequency,movement_duration,movement_intervels,gender,group,group_id
walking,1.3669470125425214,9.0,19.11111111111111,8278.75,male,Night_Light-on,3
stepping,0.7784293674478786,10.0,27.84102,5079.285244444445,male,Night_Light-on,3
sniffing,26.790074503829537,182.0,70.32053846153846,422.021720441989,male,Night_Light-on,3
rising,8.573157751946074,112.0,36.739182142857146,647.1353900900901,male,Night_Light-on,3
hunching,3.956842039359726,31.0,62.39053548387097,2743.3925600000002,male,Night_Light-on,3
rearing,5.32587599390613,41.0,61.89986341463415,2045.047475,male,Night_Light-on,3
climbing,16.25936515224242,119.0,65.21387310924369,629.1430016949153,male,Night_Light-on,3
jumping,0.0,0.0,0.0,0.0,male,Night_Light-on,3
grooming,32.29960139407726,46.0,337.4079152173913,1436.1485599999999,male,Night_Light-on,3
scratching,0.0,0.0,0.0,0.0,male,Night_Light-on,3
pausing,1.5672934449151659,4.0,187.75,9099.0,male,Night_Light-on,3
running,0.047045118508893764,0.0,0.0,0.0,female,Night_Light-on,3
trotting,0.2553877861911376,2.0,8.0,23889.0,female,Night_Light-on,3
left_turning,1.1626865002912317,13.0,24.23895384615385,5398.117325,female,Night_Light-on,3
right_turning,1.4987230610690443,34.0,19.80503235294118,2126.152345454546,female,Night_Light-on,3
walking,1.0820377257045566,11.0,20.241990909090912,5851.437010000001,female,Night_Light-on,3
stepping,0.6160670280926565,9.0,28.555555555555557,5116.5,female,Night_Light-on,3
sniffing,18.551458398673777,137.0,58.911240145985396,599.3411529411765,female,Night_Light-on,3
rising,7.215825081768896,97.0,33.58956288659794,869.0121791666668,female,Night_Light-on,3
hunching,5.645414221067252,49.0,51.1143693877551,1778.4224583333332,female,Night_Light-on,3
rearing,7.260629956539272,67.0,47.88938208955224,1258.9723484848485,female,Night_Light-on,3
climbing,17.84130113356333,119.0,68.25470504201681,669.6888457627118,female,Night_Light-on,3
jumping,0.0,0.0,0.0,0.0,female,Night_Light-on,3
grooming,35.90438639724002,66.0,241.22877727272726,1127.02894,female,Night_Light-on,3
scratching,0.0,0.0,0.0,0.0,female,Night_Light-on,3
pausing,2.9190375912899325,5.0,241.0,8999.0,female,Night_Light-on,3
running,0.0,0.0,0.0,0.0,male,Night_Light-on,3
trotting,0.03637539406676906,0.0,0.0,0.0,male,Night_Light-on,3
left_turning,3.241451782394309,22.0,26.363122727272728,3141.3869285714286,male,Night_Light-on,3
