movement_label,movement_fraction,movement_frequency,movement_duration,movement_intervels,gender,group,group_id
sniffing,29.557827645730978,475.0,57.8031292631579,130.7792624472574,female,Morning_Light-on,1
rising,5.16531669101049,222.0,36.195613963963964,370.64759185520364,female,Morning_Light-on,1
hunching,0.49130261585446816,49.0,30.36521632653061,1706.5445979166668,female,Morning_Light-on,1
rearing,1.8457044217235425,113.0,49.52831769911505,751.50365,female,Morning_Light-on,1
climbing,0.0,181.0,72.42278674033149,423.72950499999996,female,Morning_Light-on,1
jumping,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
grooming,1.9718496879564469,67.0,113.04366865671642,1228.011103030303,female,Morning_Light-on,1
scratching,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
pausing,1.002522905324658,7.0,223.0,8965.0,female,Morning_Light-on,1
running,3.636967533006726,103.0,27.613607766990295,836.4746588235296,female,Morning_Light-on,1
trotting,8.021257161836752,152.0,32.28368289473684,551.2247152317881,female,Morning_Light-on,1
left_turning,18.35921282072573,179.0,37.61452234636871,463.800686516854,female,Morning_Light-on,1
right_turning,2.54089512579922,71.0,22.683036619718308,1207.323937142857,female,Morning_Light-on,1
walking,28.481275429710205,275.0,37.27772690909091,289.96730875912414,female,Morning_Light-on,1
stepping,8.23715021174126,75.0,39.06786,1156.350554054054,female,Morning_Light-on,1
sniffing,25.49198704641701,448.0,56.612379464285716,144.15628031319912,female,Morning_Light-on,1
rising,2.7983060699161335,305.0,27.99178786885246,265.6733253289474,female,Morning_Light-on,1
hunching,0.4234825209665366,40.0,36.003907500000004,2181.434294871795,female,Morning_Light-on,1
rearing,0.6310719920285643,84.0,44.86766904761905,995.0864891566265,female,Morning_Light-on,1
climbing,0.08303578842481109,307.0,53.17132736156352,233.63817581699345,female,Morning_Light-on,1
jumping,0.0,4.0,137.0,4180.333333333333,female,Morning_Light-on,1
grooming,1.295358299427053,40.0,103.4697075,2065.293764102564,female,Morning_Light-on,1
scratching,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
pausing,0.0,4.0,128.75,16378.666666666666,female,Morning_Light-on,1
running,0.3677621283255086,8.0,23.375,9744.42857142857,male,Night_Light-on,3
trotting,5.485133020344287,68.0,32.246851470588226,1085.6857641791044,male,Night_Light-on,3
left_turning,7.331768388106416,92.0,35.554875,806.6813197802198,male,Night_Light-on,3
right_turning,5.68075117370892,103.0,23.553717475728156,729.9783794117646,male,Night_Light-on,3
walking,26.118935837245694,204.0,43.102972549019604,337.6043551724138,male,Night_Light-on,3
stepping,7.582159624413146,74.0,34.76376621621621,980.2688369863013,male,Night_Light-on,3
sniffing,18.83411580594679,369.0,62.955886991869924,180.3946375,male,Night_Light-on,3
rising,4.31924882629108,189.0,35.47363227513227,371.58655797872336,male,Night_Light-on,3
hunching,5.500782472613459,65.0,55.72924153846153,1282.1085140625,male,Night_Light-on,3
rearing,7.871674491392801,99.0,56.73482828282829,813.6772316326529,male,Night_Light-on,3
climbing,0.0,162.0,60.932622839506166,448.513950931677,male,Night_Light-on,3
jumping,0.0,0.0,0.0,0.0,male,Night_Light-on,3
grooming,10.907668231611893,79.0,257.80004556962024,860.4684833333334,male,Night_Light-on,3
scratching,0.0,0.0,0.0,0.0,male,Night_Light-on,3
pausing,0.0,6.0,175.5,17129.0,male,Night_Light-on,3
running,1.1900468806346918,28.0,19.358975,2521.350844444444,female,Night_Light-on,3
trotting,8.157230436350522,70.0,35.15674142857143,993.6396101449276,female,Night_Light-on,3
left_turning,18.781103498016588,131.0,39.26411908396947,549.6353184615385,female,Night_Light-on,3
right_turning,2.589253516047602,88.0,24.938468181818184,786.0345390804598,female,Night_Light-on,3
walking,19.423007573025604,153.0,36.80466732026144,426.776790131579,female,Night_Light-on,3
stepping,5.055896141363145,47.0,34.73166382978723,1456.5803630434784,female,Night_Light-on,3
sniffing,31.57591056617382,380.0,59.160584736842104,177.99224379947228,female,Night_Light-on,3
rising,5.005409304002885,199.0,40.28557587939699,396.6748131313131,female,Night_Light-on,3
hunching,0.0,70.0,54.80029142857143,1222.6435463768114,female,Night_Light-on,3
rearing,2.2358456545257845,117.0,45.57337008547009,697.5714551724137,female,Night_Light-on,3
climbing,0.0,175.0,61.759988,439.13978275862064,female,Night_Light-on,3
jumping,0.0,0.0,0.0,0.0,female,Night_Light-on,3
grooming,4.22646952758745,112.0,179.08123124999997,622.7692531531532,female,Night_Light-on,3
scratching,0.0,0.0,0.0,0.0,female,Night_Light-on,3
pausing,1.7598269022719077,9.0,207.55555555555554,9685.375,female,Night_Light-on,3
running,0.0,0.0,0.0,0.0,male,Night_Light-on,3
trotting,2.3219918126300247,22.0,25.641368181818184,4224.485557142857,male,Night_Light-on,3
left_turning,10.361720689886585,162.0,33.60728148148148,518.1079329192546,male,Night_Light-on,3
right_turning,3.442721964968794,59.0,28.08247288135593,1520.0516362068965,male,Night_Light-on,3
walking,19.260452318636332,204.0,35.85402352941176,405.50549458128074,male,Night_Light-on,3
stepping,9.42218643044091,85.0,33.71989647058824,1023.4937357142858,male,Night_Light-on,3
sniffing,32.460908663848066,431.0,66.5387023201856,141.9844018604651,male,Night_Light-on,3
rising,13.784309777867257,278.0,44.47238417266187,275.598278700361,male,Night_Light-on,3
hunching,1.308637004227904,59.0,40.627830508474574,1473.185344827586,male,Night_Light-on,3
rearing,4.972820616066036,110.0,50.79125454545454,746.2410247706423,male,Night_Light-on,3
climbing,0.0,153.0,59.001516993464044,526.2185,male,Night_Light-on,3
