,group,group_id,gender,sniffing_fra,grooming_fra,sniffing_fre,grooming_fre,SG_fra_index,SG_fre_index,color
141,Stress_Light-on,4,male,7.1153537622332745,67.3110861543398,21.0,37.0,0.10570849719938029,0.5675675675675675,#f55e6f
142,Stress_Light-on,4,male,10.062111801242237,51.4120082815735,27.0,28.0,0.19571520618556704,0.9642857142857143,#f55e6f
143,Stress_Light-on,4,male,13.358268768367621,43.02030456852792,37.0,36.0,0.3105107902499612,1.0277777777777777,#f55e6f
144,Stress_Light-on,4,female,8.051948051948052,62.857142857142854,37.0,25.0,0.12809917355371903,1.48,#f55e6f
145,Stress_Light-on,4,female,9.516129032258064,28.655913978494624,26.0,15.0,0.3320825515947467,1.7333333333333334,#f55e6f
146,Stress_Light-on,4,female,40.10759919300605,33.86684599865501,44.0,19.0,1.1842732327243846,2.3157894736842106,#f55e6f
147,Stress_Light-on,4,female,14.765227229869884,50.14142937959646,13.0,8.0,0.2944716058668672,1.625,#f55e6f
148,Stress_Light-on,4,male,27.072725525987128,11.442021327697185,61.0,13.0,2.36607892527288,4.6923076923076925,#f55e6f
149,Stress_Light-on,4,male,10.149481909291659,64.4895532529302,33.0,32.0,0.1573817990254181,1.03125,#f55e6f
150,Stress_Light-on,4,male,17.929547088425593,45.46369518332135,35.0,27.0,0.39437065148640105,1.2962962962962963,#f55e6f
151,Stress_Light-on,4,male,26.638297872340427,25.78723404255319,29.0,3.0,1.0330033003300332,9.666666666666666,#f55e6f
